FISCAL YEAR,AGENCY,CLASSIFICATION,SALARY (ANNUAL) ,FULL/PART TIME,SERVICE TYPE,AGENCY #
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,49845,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,49845,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,49845,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,49845,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,49845,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,49845,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,49845,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50160,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50324,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50450,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,50804,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51283,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51283,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51283,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51283,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51283,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51283,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51283,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51597,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51665,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51762,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51762,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51762,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51762,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51762,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51762,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51762,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,51762,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52077,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52166,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52166,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52166,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52166,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52242,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52242,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52242,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52524,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52668,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52668,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52668,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52668,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52668,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52668,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52721,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,52721,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53170,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53200,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53200,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53574,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53671,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53671,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53671,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53679,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,53679,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
2015,"CORRECTIONS, DEPT OF",CORRECTIONAL OFFICER,54100,FULL TIME,REPRESENTED,29100
